,pathway,description,#SampleID,Abundance,Group,relative_abundance
12575,PWY0-1415,superpathway of heme biosynthesis from uroporphyrinogen-III,BC10,5006.0009828219,CN_CMY,0.0005122729491832855
12576,PWY0-1479,tRNA processing,BC10,4681.711209260037,CN_CMY,0.00047908780214424713
12577,PWY0-1533,methylphosphonate degradation I,BC10,933.8899530756582,CN_CMY,9.556661337390072e-05
12578,PWY0-1586,peptidoglycan maturation (meso-diaminopimelate containing),BC10,40905.13016620087,CN_CMY,0.00418589443727071
12579,PWY0-162,superpathway of pyrimidine ribonucleotides de novo biosynthesis,BC10,71678.57570760245,CN_CMY,0.007334995637634151
12580,PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),BC10,47599.46122091761,CN_CMY,0.00487093719374973
12581,PWY0-321,phenylacetate degradation I (aerobic),BC10,3.634416342921417,CN_CMY,3.719162630884612e-07
12582,PWY0-41,allantoin degradation IV (anaerobic),BC10,24.517151111740763,CN_CMY,2.5088835077503096e-06
12583,PWY0-42,2-methylcitrate cycle I,BC10,66.18112397724857,CN_CMY,6.77243166280376e-06
12584,PWY0-781,aspartate superpathway,BC10,16037.2066367779,CN_CMY,0.0016411157665919814
12585,PWY0-845,superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,BC10,16064.351171215949,CN_CMY,0.0016438935148901743
12586,PWY0-862,(5Z)-dodec-5-enoate biosynthesis,BC10,38614.61262110424,CN_CMY,0.003951501719009341
12587,PWY1G-0,mycothiol biosynthesis,BC10,2.499959837150892,CN_CMY,2.558253190544002e-07
12588,PWY490-3,nitrate reduction VI (assimilatory),BC10,5578.822316991154,CN_CMY,0.0005708907711167871
12589,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),BC10,61842.74239233186,CN_CMY,0.00632847738935994
12590,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),BC10,61842.74239233186,CN_CMY,0.00632847738935994
12591,PWYG-321,mycolate biosynthesis,BC10,41666.21294985608,CN_CMY,0.004263777386853333
12592,PYRIDNUCSAL-PWY,NAD salvage pathway I,BC10,59626.32705864468,CN_CMY,0.006101667681671279
12593,PYRIDNUCSYN-PWY,NAD biosynthesis I (from aspartate),BC10,60244.15740226722,CN_CMY,0.0061648913552799145
12594,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,BC10,13215.37723295486,CN_CMY,0.0013523529645571959
12595,REDCITCYC,TCA cycle VIII (helicobacter),BC10,12702.078572724036,CN_CMY,0.0012998262032979427
12596,RHAMCAT-PWY,L-rhamnose degradation I,BC10,15839.165393057308,CN_CMY,0.0016208498552729856
12597,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),BC10,65449.96470312074,CN_CMY,0.006697610838963442
12598,RUMP-PWY,formaldehyde oxidation I,BC10,1262.6893790011206,CN_CMY,0.00012921324112858814
12599,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,BC10,25194.92618411277,CN_CMY,0.002578241431649718
12600,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,BC10,77028.31455856739,CN_CMY,0.007882443891829133
12601,SO4ASSIM-PWY,sulfate reduction I (assimilatory),BC10,16065.545816965428,CN_CMY,0.0016440157651061481
12602,SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),BC10,0.0,CN_CMY,0.0
12603,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,BC10,27718.20428101113,CN_CMY,0.0028364529495346113
12604,TCA,TCA cycle I (prokaryotic),BC10,40567.58528265436,CN_CMY,0.004151352871344244
12605,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,BC10,520.8906690653371,CN_CMY,5.330366497326123e-05
12606,TEICHOICACID-PWY,teichoic acid (poly-glycerol) biosynthesis,BC10,10894.63983337597,CN_CMY,0.0011148677950492852
12607,THISYN-PWY,superpathway of thiamin diphosphate biosynthesis I,BC10,49038.34139764588,CN_CMY,0.0050181803513486434
12608,THREOCAT-PWY,superpathway of L-threonine metabolism,BC10,2.716261998903471,CN_CMY,2.7795990246657767e-07
12609,THRESYN-PWY,superpathway of L-threonine biosynthesis,BC10,78931.28268272812,CN_CMY,0.008077177991265143
12610,TRNA-CHARGING-PWY,tRNA charging,BC10,79306.75907975463,CN_CMY,0.008115601156165334
12611,TRPSYN-PWY,L-tryptophan biosynthesis,BC10,49401.067485363244,CN_CMY,0.005055298754508833
12612,TYRFUMCAT-PWY,L-tyrosine degradation I,BC10,1920.278838056229,CN_CMY,0.00019650553545652686
12613,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),BC10,1659.6783982542936,CN_CMY,0.00016983783077290828
12614,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,BC10,38935.13033086298,CN_CMY,0.003984300864076832
12615,VALDEG-PWY,L-valine degradation I,BC10,12.888391393418573,CN_CMY,1.3188919243106552e-06
12616,VALSYN-PWY,L-valine biosynthesis,BC10,70962.32462199121,CN_CMY,0.007261700395136023
12617,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,BC2,86252.49189288239,CN_CMY,0.00751334933560896
12618,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,BC2,12.828715587527174,CN_CMY,1.1174937630319929e-06
12619,AEROBACTINSYN-PWY,aerobactin biosynthesis,BC2,0.0,CN_CMY,0.0
12620,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,BC2,100.49205771584428,CN_CMY,8.75374054132831e-06
12621,ANAEROFRUCAT-PWY,homolactic fermentation,BC2,75493.65878347507,CN_CMY,0.006576160509866017
12622,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),BC2,103422.0776944116,CN_CMY,0.00900897100686233
12623,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,BC2,19510.17781658604,CN_CMY,0.0016995077860232329
12624,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",BC2,0.0,CN_CMY,0.0
12625,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",BC2,2362.5282757671416,CN_CMY,0.00020579695567679265
12626,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),BC2,54728.8991869507,CN_CMY,0.00476736763565689
12627,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),BC2,48196.45115522961,CN_CMY,0.004198334057589543
12628,ARO-PWY,chorismate biosynthesis I,BC2,80600.67334292272,CN_CMY,0.0070210263172774045
12629,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,BC2,92619.28721303192,CN_CMY,0.008067953108077487
12630,AST-PWY,L-arginine degradation II (AST pathway),BC2,331.66136504344485,CN_CMY,2.889061686230493e-05
12631,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,BC2,33090.83958631112,CN_CMY,0.002882502663567334
12632,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,BC2,93279.71557350112,CN_CMY,0.008125482216796005
12633,CALVIN-PWY,Calvin-Benson-Bassham cycle,BC2,99504.92015302848,CN_CMY,0.008667752192598075
12634,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,BC2,3.990303721659776,CN_CMY,3.475904887854545e-07
12635,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),BC2,0.0,CN_CMY,0.0
12636,CENTFERM-PWY,pyruvate fermentation to butanoate,BC2,9839.558835697751,CN_CMY,0.0008571119653294975
12637,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",BC2,0.0,CN_CMY,0.0
12638,COA-PWY,coenzyme A biosynthesis I,BC2,94997.3831337486,CN_CMY,0.008275106142312381
12639,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,BC2,51729.37373929919,CN_CMY,0.004506082633511759
12640,CODH-PWY,reductive acetyl coenzyme A pathway,BC2,4424.78243628358,CN_CMY,0.00038543739952641095
12641,COLANSYN-PWY,colanic acid building blocks biosynthesis,BC2,54379.39603707712,CN_CMY,0.004736922842686072
12642,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,BC2,85567.13978581998,CN_CMY,0.007453649149733165
12643,CRNFORCAT-PWY,creatinine degradation I,BC2,65.89501999449776,CN_CMY,5.740034795869523e-06
12644,DAPLYSINESYN-PWY,L-lysine biosynthesis I,BC2,51410.97031959626,CN_CMY,0.004478346900092583
12645,DENITRIFICATION-PWY,nitrate reduction I (denitrification),BC2,32.25713128080763,CN_CMY,2.8098793502487387e-06
12646,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,BC2,90814.7788252433,CN_CMY,0.007910764584024987
12647,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),BC2,6.123673444678562,CN_CMY,5.334257225194281e-07
12648,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,BC2,96417.56259056338,CN_CMY,0.008398816242091947
12649,ECASYN-PWY,enterobacterial common antigen biosynthesis,BC2,0.0,CN_CMY,0.0
12650,ENTBACSYN-PWY,enterobactin biosynthesis,BC2,10.660102834781688,CN_CMY,9.285885519771228e-07
12651,FAO-PWY,fatty acid &beta;-oxidation I,BC2,5541.371906551377,CN_CMY,0.00048270214597574576
12652,FASYN-ELONG-PWY,fatty acid elongation -- saturated,BC2,107315.38899392437,CN_CMY,0.009348112604091094
12653,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),BC2,22081.27001367102,CN_CMY,0.0019234724904256097
12654,FERMENTATION-PWY,mixed acid fermentation,BC2,38967.38728761246,CN_CMY,0.0033944015640893052
12655,FOLSYN-PWY,superpathway of tetrahydrofolate biosynthesis and salvage,BC2,86408.23229965495,CN_CMY,0.007526915692430341
12656,FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,BC2,1324.540145664701,CN_CMY,0.00011537907607094305
12657,FUCCAT-PWY,fucose degradation,BC2,1643.7047062066144,CN_CMY,0.00014318111153996578
12658,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,BC2,13253.69058227486,CN_CMY,0.0011545128163296453
12659,GALACTARDEG-PWY,D-galactarate degradation I,BC2,66.10434130045904,CN_CMY,5.758268519447343e-06
12660,GALACTUROCAT-PWY,D-galacturonate degradation I,BC2,27455.484132376907,CN_CMY,0.002391613725444597
12661,GALLATE-DEGRADATION-I-PWY,gallate degradation II,BC2,0.0,CN_CMY,0.0
12662,GALLATE-DEGRADATION-II-PWY,gallate degradation I,BC2,0.0,CN_CMY,0.0
12663,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",BC2,12578.787810555828,CN_CMY,0.0010957228593068003
12664,GLUCARDEG-PWY,D-glucarate degradation I,BC2,505.1757116987904,CN_CMY,4.400523990160918e-05
12665,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,BC2,66.10434130045904,CN_CMY,5.758268519447343e-06
12666,GLUCONEO-PWY,gluconeogenesis I,BC2,92981.50874510924,CN_CMY,0.008099505783804889
12667,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,BC2,631.2671267046239,CN_CMY,5.498890922372705e-05
12668,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronide and D-glucuronate degradation,BC2,11942.47436476148,CN_CMY,0.0010402943713839774
12669,GLUTORN-PWY,L-ornithine biosynthesis,BC2,61912.61624881868,CN_CMY,0.005393132464353306
12670,GLYCOCAT-PWY,glycogen degradation I (bacterial),BC2,92584.11558493522,CN_CMY,0.008064889350465466
12671,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),BC2,71958.07037891173,CN_CMY,0.006268179717573048
12672,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,BC2,196.4843121347764,CN_CMY,1.7115508707490772e-05
12673,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),BC2,98535.77837218306,CN_CMY,0.008583331434479357
12674,GLYCOLYSIS-E-D,superpathway of glycolysis and Entner-Doudoroff,BC2,21477.099694264954,CN_CMY,0.0018708439510259406
12675,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",BC2,1601.112522418434,CN_CMY,0.00013947095837517974
12676,GLYOXYLATE-BYPASS,glyoxylate cycle,BC2,699.2038979294579,CN_CMY,6.090679847821299e-05
12677,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol",BC2,461.5806684951408,CN_CMY,4.020772887668986e-05
12678,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,BC2,0.0,CN_CMY,0.0
12679,HEME-BIOSYNTHESIS-II,heme biosynthesis I (aerobic),BC2,8274.023105793305,CN_CMY,0.0007207400579444043
12680,HEMESYN2-PWY,heme biosynthesis II (anaerobic),BC2,19386.19984819367,CN_CMY,0.001688708216457083
12681,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),BC2,2686.116118206004,CN_CMY,0.0002339842978351911
12682,HISDEG-PWY,L-histidine degradation I,BC2,55141.67303119062,CN_CMY,0.004803323861619942
12683,HISTSYN-PWY,L-histidine biosynthesis,BC2,77567.23198633609,CN_CMY,0.006756786941684366
12684,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,BC2,6143.685688966309,CN_CMY,0.0005351689647032031
12685,HSERMETANA-PWY,L-methionine biosynthesis III,BC2,14425.253496189483,CN_CMY,0.001256566232384178
12686,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),BC2,95974.12765704172,CN_CMY,0.00836018916604992
12687,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,BC2,2426.184462255979,CN_CMY,0.00021134196841749437
12688,KETOGLUCONMET-PWY,ketogluconate metabolism,BC2,1.9992315583612208,CN_CMY,1.7415062186720754e-07
12689,LACTOSECAT-PWY,lactose and galactose degradation I,BC2,950.4511216502292,CN_CMY,8.279263759994424e-05
12690,LEU-DEG2-PWY,L-leucine degradation I,BC2,4789.505044369799,CN_CMY,0.00041720794093348527
12691,LIPASYN-PWY,phospholipases,BC2,2.4983652654545105,CN_CMY,2.176295501192372e-07
12692,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,BC2,0.0,CN_CMY,0.0
12693,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,BC2,9295.678835911956,CN_CMY,0.0008097352421141673
12694,METH-ACETATE-PWY,methanogenesis from acetate,BC2,4341.67806499065,CN_CMY,0.00037819827913536906
12695,METHANOGENESIS-PWY,methanogenesis from H2 and CO2,BC2,150.47532430952194,CN_CMY,1.3107721911739748e-05
12696,METHGLYUT-PWY,superpathway of methylglyoxal degradation,BC2,0.0,CN_CMY,0.0
12697,METHYLGALLATE-DEGRADATION-PWY,methylgallate degradation,BC2,0.0,CN_CMY,0.0
12698,NAD-BIOSYNTHESIS-II,NAD salvage pathway II,BC2,303.2745148757852,CN_CMY,2.6417872977848916e-05
12699,NADSYN-PWY,NAD biosynthesis II (from tryptophan),BC2,186.62941991253683,CN_CMY,1.6257061069567264e-05
12700,NAGLIPASYN-PWY,lipid IVA biosynthesis,BC2,73381.48574656203,CN_CMY,0.006392171693597495
12701,NONMEVIPP-PWY,methylerythritol phosphate pathway I,BC2,90621.2240912978,CN_CMY,0.007893904267299304
12702,NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),BC2,112526.72247247504,CN_CMY,0.009802065505270248
12703,OANTIGEN-PWY,O-antigen building blocks biosynthesis (E. coli),BC2,51437.30495679313,CN_CMY,0.004480640878208976
12704,ORNARGDEG-PWY,superpathway of L-arginine and L-ornithine degradation,BC2,0.0,CN_CMY,0.0
12705,ORNDEG-PWY,superpathway of ornithine degradation,BC2,0.0,CN_CMY,0.0
12706,P101-PWY,ectoine biosynthesis,BC2,0.0,CN_CMY,0.0
12707,P105-PWY,TCA cycle IV (2-oxoglutarate decarboxylase),BC2,3516.567446650477,CN_CMY,0.0003063238998558806
12708,P108-PWY,pyruvate fermentation to propanoate I,BC2,74236.68866479734,CN_CMY,0.00646666737640645
12709,P122-PWY,heterolactic fermentation,BC2,16460.14335811632,CN_CMY,0.001433823005569731
12710,P124-PWY,Bifidobacterium shunt,BC2,20060.413861839053,CN_CMY,0.0017474381766044583
12711,P125-PWY,"superpathway of (R,R)-butanediol biosynthesis",BC2,1529.621385129083,CN_CMY,0.00013324345262935211
12712,P161-PWY,acetylene degradation,BC2,27590.2088670718,CN_CMY,0.0024033494327116646
12713,P162-PWY,L-glutamate degradation V (via hydroxyglutarate),BC2,1080.001725325913,CN_CMY,9.407763262667645e-05
12714,P163-PWY,L-lysine fermentation to acetate and butanoate,BC2,1795.7542965952666,CN_CMY,0.00015642596584916014
12715,P164-PWY,purine nucleobases degradation I (anaerobic),BC2,8087.734425122601,CN_CMY,0.0007045126782544709
12716,P184-PWY,protocatechuate degradation I (meta-cleavage pathway),BC2,0.0,CN_CMY,0.0
12717,P221-PWY,octane oxidation,BC2,7.999179257263902,CN_CMY,6.967987456248816e-07
12718,P23-PWY,reductive TCA cycle I,BC2,21922.63447740473,CN_CMY,0.0019096539424062608
12719,P241-PWY,coenzyme B biosynthesis,BC2,149.38155802861684,CN_CMY,1.3012445265470147e-05
12720,P261-PWY,coenzyme M biosynthesis I,BC2,341.35976639390293,CN_CMY,2.973543277131574e-05
12721,P281-PWY,3-phenylpropanoate degradation,BC2,1.996152526749416,CN_CMY,1.7388241118010525e-07
12722,P341-PWY,glycolysis V (Pyrococcus),BC2,2.49996152463861,CN_CMY,2.177685983092328e-07
12723,P381-PWY,adenosylcobalamin biosynthesis II (late cobalt incorporation),BC2,49.75987710175457,CN_CMY,4.33452218431851e-06
12724,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",BC2,20593.195554151924,CN_CMY,0.0017938481397964186
12725,P42-PWY,incomplete reductive TCA cycle,BC2,102508.56733138296,CN_CMY,0.008929396233675986
12726,P441-PWY,superpathway of N-acetylneuraminate degradation,BC2,22809.72047506677,CN_CMY,0.001986926921364821
12727,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate",BC2,2214.5774727290027,CN_CMY,0.0001929091417329367
12728,P562-PWY,myo-inositol degradation I,BC2,72.15385093060688,CN_CMY,6.285233922567274e-06
12729,P621-PWY,nylon-6 oligomer degradation,BC2,0.0,CN_CMY,0.0
12730,PANTO-PWY,phosphopantothenate biosynthesis I,BC2,82179.76844377231,CN_CMY,0.0071585793649222886
12731,PANTOSYN-PWY,pantothenate and coenzyme A biosynthesis I,BC2,85789.00469326797,CN_CMY,0.007472975531132551
12732,PENTOSE-P-PWY,pentose phosphate pathway,BC2,52448.32363983989,CN_CMY,0.004568709482186137
12733,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),BC2,95160.33996504809,CN_CMY,0.008289301113069834
12734,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),BC2,81290.77115459411,CN_CMY,0.007081139895691645
12735,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,BC2,3618.4681730364528,CN_CMY,0.00031520034780640435
12736,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,BC2,11881.3917292607,CN_CMY,0.0010349735375299598
12737,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),BC2,83691.93935277744,CN_CMY,0.007290302727867104
12738,PPGPPMET-PWY,ppGpp biosynthesis,BC2,1110.910890799486,CN_CMY,9.67700923200556e-05
12739,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),BC2,15.96434235833643,CN_CMY,1.39063438538567e-06
12740,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",BC2,48506.90891513981,CN_CMY,0.004225377654278353
12741,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis I,BC2,68353.09176827638,CN_CMY,0.005954154429089335
12742,PWY-1361,benzoyl-CoA degradation I (aerobic),BC2,0.0,CN_CMY,0.0
12743,PWY-1541,superpathway of taurine degradation,BC2,56.09460881736654,CN_CMY,4.88633293531528e-06
12744,PWY-1622,formaldehyde assimilation I (serine pathway),BC2,131.43525502568465,CN_CMY,1.1449164706443833e-05
12745,PWY-181,photorespiration,BC2,487.7749244064223,CN_CMY,4.248947855056843e-05
12746,PWY-1861,formaldehyde assimilation II (RuMP Cycle),BC2,3809.29277411428,CN_CMY,0.00033182284598890903
12747,PWY-1882,superpathway of C1 compounds oxidation to CO2,BC2,0.0,CN_CMY,0.0
12748,PWY-2941,L-lysine biosynthesis II,BC2,18079.985594420228,CN_CMY,0.0015749254864701073
12749,PWY-2942,L-lysine biosynthesis III,BC2,102054.75163188654,CN_CMY,0.00888986490177505
12750,PWY-3001,superpathway of L-isoleucine biosynthesis I,BC2,98700.3506007727,CN_CMY,0.008597667120523874
12751,PWY-3661,glycine betaine degradation I,BC2,162.2307335486912,CN_CMY,1.4131721268263987e-05
12752,PWY-3781,aerobic respiration I (cytochrome c),BC2,37177.61034692204,CN_CMY,0.003238496278420286
12753,PWY-3801,sucrose degradation II (sucrose synthase),BC2,0.0,CN_CMY,0.0
12754,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,BC2,0.0,CN_CMY,0.0
12755,PWY-4984,urea cycle,BC2,1452.316586358199,CN_CMY,0.00012650952592488163
12756,PWY-5005,biotin biosynthesis II,BC2,1874.1958461089573,CN_CMY,0.00016325891352393288
12757,PWY-5022,4-aminobutanoate degradation V,BC2,2071.2680179435138,CN_CMY,0.00018042562997264762
12758,PWY-5028,L-histidine degradation II,BC2,9.998924770871838,CN_CMY,8.709941375065744e-07
12759,PWY-5088,L-glutamate degradation VIII (to propanoate),BC2,42.69805137317704,CN_CMY,3.7193751609503354e-06
12760,PWY-5097,L-lysine biosynthesis VI,BC2,100550.93732271488,CN_CMY,0.008758869472046177
12761,PWY-5100,pyruvate fermentation to acetate and lactate II,BC2,94178.8226628002,CN_CMY,0.00820380233838062
12762,PWY-5101,L-isoleucine biosynthesis II,BC2,103938.37789538936,CN_CMY,0.009053945287452491
12763,PWY-5103,L-isoleucine biosynthesis III,BC2,89935.57711669129,CN_CMY,0.0078341783958715
12764,PWY-5104,L-isoleucine biosynthesis IV,BC2,98712.4596479568,CN_CMY,0.008598721924850321
12765,PWY-5121,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),BC2,90484.66340019488,CN_CMY,0.007882008632109512
12766,PWY-5154,L-arginine biosynthesis III (via N-acetyl-L-citrulline),BC2,55213.67278250423,CN_CMY,0.004809595672112883
12767,PWY-5177,glutaryl-CoA degradation,BC2,3376.393734579205,CN_CMY,0.000294113538817634
12768,PWY-5178,toluene degradation IV (aerobic) (via catechol),BC2,0.0,CN_CMY,0.0
12769,PWY-5180,toluene degradation I (aerobic) (via o-cresol),BC2,7.98289068584378,CN_CMY,6.953798680415025e-07
12770,PWY-5181,toluene degradation III (aerobic) (via p-cresol),BC2,9.454619453046703,CN_CMY,8.235803653557506e-07
12771,PWY-5182,toluene degradation II (aerobic) (via 4-methylcatechol),BC2,7.98289068584378,CN_CMY,6.953798680415025e-07
12772,PWY-5183,superpathway of aerobic toluene degradation,BC2,0.0,CN_CMY,0.0
12773,PWY-5188,tetrapyrrole biosynthesis I (from glutamate),BC2,27806.906743234234,CN_CMY,0.002422225720319852
12774,PWY-5189,tetrapyrrole biosynthesis II (from glycine),BC2,24382.76483475884,CN_CMY,0.0021239528963297384
12775,PWY-5198,factor 420 biosynthesis,BC2,101.45454545454544,CN_CMY,8.83758167395417e-06
12776,PWY-5265,peptidoglycan biosynthesis II (staphylococci),BC2,113.52020223812988,CN_CMY,9.888606315551925e-06
12777,PWY-5304,superpathway of sulfur oxidation (Acidianus ambivalens),BC2,2424.48,CN_CMY,0.00021119349478992158
12778,PWY-5345,superpathway of L-methionine biosynthesis (by sulfhydrylation),BC2,12114.431440593677,CN_CMY,0.0010552733424618404
12779,PWY-5347,superpathway of L-methionine biosynthesis (transsulfuration),BC2,13413.238401186083,CN_CMY,0.0011684108321771552
12780,PWY-5384,sucrose degradation IV (sucrose phosphorylase),BC2,1691.12285432388,CN_CMY,0.00014731164856949435
12781,PWY-5415,catechol degradation I (meta-cleavage pathway),BC2,4.985286807253505,CN_CMY,4.342622514328673e-07
12782,PWY-5417,catechol degradation III (ortho-cleavage pathway),BC2,4.776991988639321,CN_CMY,4.16117943915477e-07
12783,PWY-5419,catechol degradation to 2-oxopent-4-enoate II,BC2,0.0,CN_CMY,0.0
12784,PWY-5420,catechol degradation II (meta-cleavage pathway),BC2,0.0,CN_CMY,0.0
12785,PWY-5430,meta cleavage pathway of aromatic compounds,BC2,0.0,CN_CMY,0.0
12786,PWY-5431,aromatic compounds degradation via &beta;-ketoadipate,BC2,4.776991988639321,CN_CMY,4.16117943915477e-07
12787,PWY-5484,glycolysis II (from fructose 6-phosphate),BC2,92213.80623184178,CN_CMY,0.008032632154516975
12788,PWY-5505,L-glutamate and L-glutamine biosynthesis,BC2,25707.63639772328,CN_CMY,0.002239360841757313
12789,PWY-5507,adenosylcobalamin biosynthesis I (early cobalt insertion),BC2,850.7809777171882,CN_CMY,7.411049296545213e-05
12790,PWY-5509,"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",BC2,49892.85011858971,CN_CMY,0.004346105301580015
12791,PWY-5529,superpathway of bacteriochlorophyll a biosynthesis,BC2,0.0,CN_CMY,0.0
12792,PWY-5531,chlorophyllide a biosynthesis II (anaerobic),BC2,0.0,CN_CMY,0.0
12793,PWY-5532,adenosine nucleotides degradation IV,BC2,74.09058005787728,CN_CMY,6.4539400339188495e-06
12794,PWY-5647,2-nitrobenzoate degradation I,BC2,0.0,CN_CMY,0.0
12795,PWY-5651,L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde,BC2,116.73831281531646,CN_CMY,1.016893200164397e-05
12796,PWY-5654,2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate,BC2,0.0,CN_CMY,0.0
12797,PWY-5655,L-tryptophan degradation IX,BC2,0.0,CN_CMY,0.0
12798,PWY-5659,GDP-mannose biosynthesis,BC2,92877.29890172802,CN_CMY,0.00809042819149017
12799,PWY-5667,CDP-diacylglycerol biosynthesis I,BC2,93935.8435601378,CN_CMY,0.008182636725196682
12800,PWY-5676,acetyl-CoA fermentation to butanoate II,BC2,4873.797286817246,CN_CMY,0.0004245505353315234
12801,PWY-5677,succinate fermentation to butanoate,BC2,174.04068951456676,CN_CMY,1.5160472123601357e-05
12802,PWY-5686,UMP biosynthesis,BC2,102959.40898629773,CN_CMY,0.008968668500181926
12803,PWY-5695,urate biosynthesis/inosine 5'-phosphate degradation,BC2,98698.5989248394,CN_CMY,0.008597514534170474
12804,PWY-5705,allantoin degradation to glyoxylate III,BC2,50.05083291884412,CN_CMY,4.359866990561746e-06
12805,PWY-5741,ethylmalonyl-CoA pathway,BC2,96.2018770320323,CN_CMY,8.38002813623754e-06
12806,PWY-5747,2-methylcitrate cycle II,BC2,93.28577907413911,CN_CMY,8.126010400938748e-06
12807,PWY-5837,"1,4-dihydroxy-2-naphthoate biosynthesis I",BC2,1134.1579301348725,CN_CMY,9.87951135537878e-05
12808,PWY-5838,superpathway of menaquinol-8 biosynthesis I,BC2,3743.9136579068927,CN_CMY,0.00032612775094250133
12809,PWY-5840,superpathway of menaquinol-7 biosynthesis,BC2,3732.306442166737,CN_CMY,0.00032511666054087126
