,pathway,description,#SampleID,Abundance,Group,relative_abundance
10080,PWY-7210,pyrimidine deoxyribonucleotides biosynthesis from CTP,BB5,11239.005171611949,CN_CMC,0.0009766676457331643
10081,PWY-7211,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,BB5,40617.76581306612,CN_CMC,0.0035296769692560468
10082,PWY-7219,adenosine ribonucleotides de novo biosynthesis,BB5,106401.4058365802,CN_CMC,0.009246264144765693
10083,PWY-722,nicotinate degradation I,BB5,24.442710655372267,CN_CMC,2.1240674158080734e-06
10084,PWY-7220,adenosine deoxyribonucleotides de novo biosynthesis II,BB5,95022.52802133583,CN_CMC,0.008257441589992715
10085,PWY-7221,guanosine ribonucleotides de novo biosynthesis,BB5,91476.24446190277,CN_CMC,0.007949270149352924
10086,PWY-7222,guanosine deoxyribonucleotides de novo biosynthesis II,BB5,95022.52802133583,CN_CMC,0.008257441589992715
10087,PWY-7228,superpathway of guanosine nucleotides de novo biosynthesis I,BB5,67277.4187187881,CN_CMC,0.0058463962911104355
10088,PWY-7229,superpathway of adenosine nucleotides de novo biosynthesis I,BB5,102747.74651351148,CN_CMC,0.008928761768453435
10089,PWY-7234,inosine-5'-phosphate biosynthesis III,BB5,31450.70118493128,CN_CMC,0.0027330606058025794
10090,PWY-7237,"myo-, chiro- and scillo-inositol degradation",BB5,1511.68,CN_CMC,0.00013136473594932573
10091,PWY-7242,D-fructuronate degradation,BB5,35724.71028985429,CN_CMC,0.003104471273082179
10092,PWY-7254,TCA cycle VII (acetate-producers),BB5,925.9451280497628,CN_CMC,8.046447478952007e-05
10093,PWY-7255,ergothioneine biosynthesis I (bacteria),BB5,0.0,CN_CMC,0.0
10094,PWY-7286,7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,BB5,83.9802711376474,CN_CMC,7.297871337154577e-06
10095,PWY-7295,L-arabinose degradation IV,BB5,0.0,CN_CMC,0.0
10096,PWY-7315,dTDP-N-acetylthomosamine biosynthesis,BB5,9762.675700520034,CN_CMC,0.0008483748647582245
10097,PWY-7323,superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,BB5,71993.71577077922,CN_CMC,0.006256241706074844
10098,PWY-7328,superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,BB5,11392.822041799496,CN_CMC,0.0009900343056987251
10099,PWY-7332,superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,BB5,2782.376121008446,CN_CMC,0.000241788013632504
10100,PWY-7347,sucrose biosynthesis III,BB5,0.0,CN_CMC,0.0
10101,PWY-7371,"1,4-dihydroxy-6-naphthoate biosynthesis II",BB5,1977.1374535361967,CN_CMC,0.00017181290982172466
10102,PWY-7373,superpathway of demethylmenaquinol-6 biosynthesis II,BB5,759.0578751235267,CN_CMC,6.596200077784872e-05
10103,PWY-7374,"1,4-dihydroxy-6-naphthoate biosynthesis I",BB5,1704.096060098627,CN_CMC,0.00014808565898016937
10104,PWY-7376,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",BB5,116.9066927422106,CN_CMC,1.0159171797463385e-05
10105,PWY-7377,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)",BB5,1530.9189229936892,CN_CMC,0.00013303659509875907
10106,PWY-7385,"1,3-propanediol biosynthesis (engineered)",BB5,0.0,CN_CMC,0.0
10107,PWY-7391,isoprene biosynthesis II (engineered),BB5,244.1578774077516,CN_CMC,2.1217278190898293e-05
10108,PWY-7392,taxadiene biosynthesis (engineered),BB5,33530.49212059501,CN_CMC,0.002913794085833583
10109,PWY-7400,L-arginine biosynthesis IV (archaebacteria),BB5,55046.17570645773,CN_CMC,0.004783503345085606
10110,PWY-7401,crotonate fermentation (to acetate and cyclohexane carboxylate),BB5,0.0,CN_CMC,0.0
10111,PWY-7431,aromatic biogenic amine degradation (bacteria),BB5,140.15292424143414,CN_CMC,1.2179265377263606e-05
10112,PWY-7446,sulfoglycolysis,BB5,0.0,CN_CMC,0.0
10113,PWY-7456,mannan degradation,BB5,11398.206919549111,CN_CMC,0.0009905022506630679
10114,PWY-7527,L-methionine salvage cycle III,BB5,0.0,CN_CMC,0.0
10115,PWY-7528,L-methionine salvage cycle I (bacteria and plants),BB5,0.0,CN_CMC,0.0
10116,PWY-7539,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),BB5,77025.80550164412,CN_CMC,0.0066935294513439355
10117,PWY-7560,methylerythritol phosphate pathway II,BB5,88891.32657832753,CN_CMC,0.007724641223107586
10118,PWY-7616,methanol oxidation to carbon dioxide,BB5,0.0,CN_CMC,0.0
10119,PWY-7644,heparin degradation,BB5,0.0,CN_CMC,0.0
10120,PWY-7663,gondoate biosynthesis (anaerobic),BB5,113305.77144829732,CN_CMC,0.009846252346951887
10121,PWY-7664,oleate biosynthesis IV (anaerobic),BB5,42472.642558547166,CN_CMC,0.0036908654442564847
10122,PWY-841,superpathway of purine nucleotides de novo biosynthesis I,BB5,80406.25582110304,CN_CMC,0.006987290011519062
10123,PWY-922,mevalonate pathway I,BB5,5414.385133463353,CN_CMC,0.0004705091510011167
10124,PWY0-1061,superpathway of L-alanine biosynthesis,BB5,15210.656767173648,CN_CMC,0.0013218034966630443
10125,PWY0-1241,ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,BB5,5635.056288574913,CN_CMC,0.0004896854370026929
10126,PWY0-1261,anhydromuropeptides recycling,BB5,48338.52777380278,CN_CMC,0.004200609875889574
10127,PWY0-1277,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,BB5,0.3316493892480339,CN_CMC,2.8820275750372513e-08
10128,PWY0-1296,purine ribonucleosides degradation,BB5,42487.590390635865,CN_CMC,0.003692164408333106
10129,PWY0-1297,superpathway of purine deoxyribonucleosides degradation,BB5,40512.2100550241,CN_CMC,0.003520504191761391
10130,PWY0-1298,superpathway of pyrimidine deoxyribonucleosides degradation,BB5,40678.54753870188,CN_CMC,0.0035349588909184926
10131,PWY0-1319,CDP-diacylglycerol biosynthesis II,BB5,92556.10472542612,CN_CMC,0.008043109823344717
10132,PWY0-1338,polymyxin resistance,BB5,107.34307805810244,CN_CMC,9.328095301314091e-06
10133,PWY0-1415,superpathway of heme biosynthesis from uroporphyrinogen-III,BB5,9453.286422830455,CN_CMC,0.00082148898893183
10134,PWY0-1479,tRNA processing,BB5,8944.519559154982,CN_CMC,0.0007772772346541421
10135,PWY0-1533,methylphosphonate degradation I,BB5,4366.237207810635,CN_CMC,0.00037942527379879686
10136,PWY0-1586,peptidoglycan maturation (meso-diaminopimelate containing),BB5,42488.2320951096,CN_CMC,0.0036922201723431805
10137,PWY0-162,superpathway of pyrimidine ribonucleotides de novo biosynthesis,BB5,82341.82584146263,CN_CMC,0.007155490718438495
10138,PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),BB5,52073.24076127213,CN_CMC,0.004525155801909252
10139,PWY0-321,phenylacetate degradation I (aerobic),BB5,0.410457596266314,CN_CMC,3.566869559160622e-08
10140,PWY0-41,allantoin degradation IV (anaerobic),BB5,19.833693305243344,CN_CMC,1.7235445887642895e-06
10141,PWY0-42,2-methylcitrate cycle I,BB5,110.60663368749329,CN_CMC,9.611697732722105e-06
10142,PWY0-781,aspartate superpathway,BB5,30372.61550119728,CN_CMC,0.0026393751424938997
10143,PWY0-845,superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,BB5,25937.694673397003,CN_CMC,0.0022539812737517395
10144,PWY0-862,(5Z)-dodec-5-enoate biosynthesis,BB5,38055.4897834475,CN_CMC,0.0033070156162844275
10145,PWY1G-0,mycothiol biosynthesis,BB5,0.0,CN_CMC,0.0
10146,PWY490-3,nitrate reduction VI (assimilatory),BB5,10442.43855958748,CN_CMC,0.000907446142071911
10147,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),BB5,69304.07541665902,CN_CMC,0.006022512414877202
10148,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),BB5,69304.07541665902,CN_CMC,0.006022512414877202
10149,PWYG-321,mycolate biosynthesis,BB5,42833.278656647606,CN_CMC,0.003722204660096318
10150,PYRIDNUCSAL-PWY,NAD salvage pathway I,BB5,74662.36451743206,CN_CMC,0.006488146830139162
10151,PYRIDNUCSYN-PWY,NAD biosynthesis I (from aspartate),BB5,76776.51313123098,CN_CMC,0.006671865986580558
10152,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,BB5,22520.94123982531,CN_CMC,0.0019570659791092906
10153,REDCITCYC,TCA cycle VIII (helicobacter),BB5,27219.08701974702,CN_CMC,0.0023653340516053573
10154,RHAMCAT-PWY,L-rhamnose degradation I,BB5,11197.792309417013,CN_CMC,0.0009730862549891222
10155,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),BB5,80699.49339258744,CN_CMC,0.007012772306812027
10156,RUMP-PWY,formaldehyde oxidation I,BB5,2299.1170900968177,CN_CMC,0.00019979288570143853
10157,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,BB5,19905.491777906744,CN_CMC,0.0017297838638774038
10158,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,BB5,93103.66296761278,CN_CMC,0.008090692541844482
10159,SO4ASSIM-PWY,sulfate reduction I (assimilatory),BB5,23521.61443883468,CN_CMC,0.0020440243106076453
10160,SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),BB5,0.0,CN_CMC,0.0
10161,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,BB5,39746.63081045201,CN_CMC,0.0034539754850830616
10162,TCA,TCA cycle I (prokaryotic),BB5,56061.85001013308,CN_CMC,0.004871765270038524
10163,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,BB5,882.7841538220972,CN_CMC,7.671379343980786e-05
10164,TEICHOICACID-PWY,teichoic acid (poly-glycerol) biosynthesis,BB5,7992.326097708688,CN_CMC,0.0006945317841384464
10165,THISYN-PWY,superpathway of thiamin diphosphate biosynthesis I,BB5,58970.30703673535,CN_CMC,0.005124509693011354
10166,THREOCAT-PWY,superpathway of L-threonine metabolism,BB5,22.211308814913703,CN_CMC,1.9301589738304865e-06
10167,THRESYN-PWY,superpathway of L-threonine biosynthesis,BB5,91150.19322870372,CN_CMC,0.007920936352414983
10168,TRNA-CHARGING-PWY,tRNA charging,BB5,92597.42961504831,CN_CMC,0.008046700949253213
10169,TRPSYN-PWY,L-tryptophan biosynthesis,BB5,67200.2288774838,CN_CMC,0.005839688506975625
10170,TYRFUMCAT-PWY,L-tyrosine degradation I,BB5,4344.907946882946,CN_CMC,0.0003775717646369636
10171,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),BB5,5059.471787030885,CN_CMC,0.0004396672413119016
10172,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,BB5,45619.52912675614,CN_CMC,0.0039643293540093764
10173,VALDEG-PWY,L-valine degradation I,BB5,0.0,CN_CMC,0.0
10174,VALSYN-PWY,L-valine biosynthesis,BB5,87027.7435603963,CN_CMC,0.007562696174505909
10175,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,BB6,58524.49736864935,CN_CMC,0.007124180955376726
10176,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,BB6,8.990238160571952,CN_CMC,1.0943807528051892e-06
10177,AEROBACTINSYN-PWY,aerobactin biosynthesis,BB6,0.0,CN_CMC,0.0
10178,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,BB6,227.1188305844951,CN_CMC,2.7647151538361596e-05
10179,ANAEROFRUCAT-PWY,homolactic fermentation,BB6,57971.25396913471,CN_CMC,0.0070568346941062895
10180,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),BB6,73575.3096060561,CN_CMC,0.008956314757898244
10181,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,BB6,11492.97307215459,CN_CMC,0.0013990384123343542
10182,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",BB6,10.866079046275225,CN_CMC,1.322726668004848e-06
10183,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",BB6,1602.3039969690278,CN_CMC,0.00019504829828825913
10184,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),BB6,35438.14201144837,CN_CMC,0.0043138813277043084
10185,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),BB6,30070.9092965257,CN_CMC,0.0036605286495963877
10186,ARO-PWY,chorismate biosynthesis I,BB6,53959.16470303728,CN_CMC,0.006568443486561906
10187,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,BB6,66529.99795622837,CN_CMC,0.008098689706217176
10188,AST-PWY,L-arginine degradation II (AST pathway),BB6,126.23105261267408,CN_CMC,1.536609285741781e-05
10189,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,BB6,24606.15332700156,CN_CMC,0.002995304475886177
10190,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,BB6,60702.71587879175,CN_CMC,0.0073893352672344875
10191,CALVIN-PWY,Calvin-Benson-Bassham cycle,BB6,78989.43827603488,CN_CMC,0.009615376075719727
10192,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,BB6,3.9985492227979273,CN_CMC,4.867429794869646e-07
10193,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),BB6,0.0,CN_CMC,0.0
10194,CENTFERM-PWY,pyruvate fermentation to butanoate,BB6,5256.487082238791,CN_CMC,0.0006398716238019288
10195,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",BB6,0.0,CN_CMC,0.0
10196,COA-PWY,coenzyme A biosynthesis I,BB6,69313.19476569042,CN_CMC,0.008437487963298088
10197,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,BB6,39449.09985593885,CN_CMC,0.004802134807414585
10198,CODH-PWY,reductive acetyl coenzyme A pathway,BB6,1118.0471105695146,CN_CMC,0.00013609975805789883
10199,COLANSYN-PWY,colanic acid building blocks biosynthesis,BB6,35911.75151389383,CN_CMC,0.00437153376299741
10200,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,BB6,57008.316872984826,CN_CMC,0.006939616461911925
10201,CRNFORCAT-PWY,creatinine degradation I,BB6,50.8644846082592,CN_CMC,6.191728401674877e-06
10202,DAPLYSINESYN-PWY,L-lysine biosynthesis I,BB6,40676.260524600206,CN_CMC,0.004951516947508757
10203,DENITRIFICATION-PWY,nitrate reduction I (denitrification),BB6,28.811120038566614,CN_CMC,3.5071746347330657e-06
10204,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,BB6,47865.013110604414,CN_CMC,0.005826603049376945
10205,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),BB6,5.866008942054545,CN_CMC,7.140686561699731e-07
10206,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,BB6,68894.44139738414,CN_CMC,0.008386513159487375
10207,ECASYN-PWY,enterobacterial common antigen biosynthesis,BB6,9.814512353105773,CN_CMC,1.19471956421724e-06
10208,ENTBACSYN-PWY,enterobactin biosynthesis,BB6,28.30073444977977,CN_CMC,3.4450454502886425e-06
10209,FAO-PWY,fatty acid &beta;-oxidation I,BB6,2900.844439932356,CN_CMC,0.0003531194908569532
10210,FASYN-ELONG-PWY,fatty acid elongation -- saturated,BB6,72139.0351620402,CN_CMC,0.008781477219759325
10211,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),BB6,47881.76061607644,CN_CMC,0.0058286417214698
10212,FERMENTATION-PWY,mixed acid fermentation,BB6,40650.19737172034,CN_CMC,0.004948344282629395
10213,FOLSYN-PWY,superpathway of tetrahydrofolate biosynthesis and salvage,BB6,60060.239658650775,CN_CMC,0.007311126704024124
10214,FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,BB6,2643.440325737764,CN_CMC,0.0003217857149061825
10215,FUCCAT-PWY,fucose degradation,BB6,4966.558184512984,CN_CMC,0.0006045786093471302
10216,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,BB6,17405.59291457973,CN_CMC,0.0021187810085407785
10217,GALACTARDEG-PWY,D-galactarate degradation I,BB6,54.04709253870857,CN_CMC,6.5791469328194805e-06
10218,GALACTUROCAT-PWY,D-galacturonate degradation I,BB6,33837.344714131745,CN_CMC,0.004119016439807453
10219,GALLATE-DEGRADATION-I-PWY,gallate degradation II,BB6,0.3846337926033357,CN_CMC,4.68214314220986e-08
10220,GALLATE-DEGRADATION-II-PWY,gallate degradation I,BB6,0.3846337926033357,CN_CMC,4.68214314220986e-08
10221,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",BB6,14396.518010614793,CN_CMC,0.0017524866345952
10222,GLUCARDEG-PWY,D-glucarate degradation I,BB6,535.118327427212,CN_CMC,6.513989813729129e-05
10223,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,BB6,54.04709253870857,CN_CMC,6.5791469328194805e-06
10224,GLUCONEO-PWY,gluconeogenesis I,BB6,67987.41318666088,CN_CMC,0.008276100710079726
10225,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,BB6,240.69118067752825,CN_CMC,2.929931229838358e-05
10226,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronide and D-glucuronate degradation,BB6,14926.367540845416,CN_CMC,0.0018169851625997548
10227,GLUTORN-PWY,L-ornithine biosynthesis,BB6,39120.26963488786,CN_CMC,0.004762106338932278
10228,GLYCOCAT-PWY,glycogen degradation I (bacterial),BB6,63990.93711071376,CN_CMC,0.007789610094542497
10229,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),BB6,53230.07235961321,CN_CMC,0.006479691151706055
10230,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,BB6,305.4945711282288,CN_CMC,3.718782225319155e-05
10231,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),BB6,64825.8984464415,CN_CMC,0.007891249850779923
10232,GLYCOLYSIS-E-D,superpathway of glycolysis and Entner-Doudoroff,BB6,18203.882286883367,CN_CMC,0.002215956690498736
10233,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",BB6,876.9871850131203,CN_CMC,0.00010675555848390375
10234,GLYOXYLATE-BYPASS,glyoxylate cycle,BB6,409.8962347532692,CN_CMC,4.9896625867891006e-05
10235,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol",BB6,402.3462138027534,CN_CMC,4.8977562605723235e-05
10236,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,BB6,0.29,CN_CMC,3.530166972721377e-08
10237,HEME-BIOSYNTHESIS-II,heme biosynthesis I (aerobic),BB6,11015.476378148222,CN_CMC,0.0013409127896183222
10238,HEMESYN2-PWY,heme biosynthesis II (anaerobic),BB6,12262.651013221235,CN_CMC,0.0014927312277545493
10239,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),BB6,454.9665128884736,CN_CMC,5.5383026120451866e-05
10240,HISDEG-PWY,L-histidine degradation I,BB6,23054.32287498564,CN_CMC,0.0028064003169561806
10241,HISTSYN-PWY,L-histidine biosynthesis,BB6,48856.10154174471,CN_CMC,0.0059472481406410045
10242,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,BB6,3332.870586659397,CN_CMC,0.0004057099885992939
10243,HSERMETANA-PWY,L-methionine biosynthesis III,BB6,9925.152352619967,CN_CMC,0.001208187759808513
10244,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),BB6,63950.07416080607,CN_CMC,0.007784635851915873
10245,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,BB6,896.8567752634443,CN_CMC,0.00010917428163091067
10246,KETOGLUCONMET-PWY,ketogluconate metabolism,BB6,0.3399225034860024,CN_CMC,4.1378730865208715e-08
10247,LACTOSECAT-PWY,lactose and galactose degradation I,BB6,683.7152187678579,CN_CMC,8.322858220831941e-05
10248,LEU-DEG2-PWY,L-leucine degradation I,BB6,2421.706908586691,CN_CMC,0.0002947941291828939
10249,LIPASYN-PWY,phospholipases,BB6,0.0,CN_CMC,0.0
10250,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,BB6,0.0,CN_CMC,0.0
10251,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,BB6,5071.486692277182,CN_CMC,0.0006173515456438926
10252,METH-ACETATE-PWY,methanogenesis from acetate,BB6,9561.229237107262,CN_CMC,0.0011638874369466917
10253,METHANOGENESIS-PWY,methanogenesis from H2 and CO2,BB6,1.6596668971623991,CN_CMC,2.0203107814074713e-07
10254,METHGLYUT-PWY,superpathway of methylglyoxal degradation,BB6,9.490190010820088,CN_CMC,1.155239839346462e-06
10255,METHYLGALLATE-DEGRADATION-PWY,methylgallate degradation,BB6,0.4807915862440549,CN_CMC,5.852670960417531e-08
10256,NAD-BIOSYNTHESIS-II,NAD salvage pathway II,BB6,22.25558565409044,CN_CMC,2.709170118435922e-06
10257,NADSYN-PWY,NAD biosynthesis II (from tryptophan),BB6,0.0,CN_CMC,0.0
10258,NAGLIPASYN-PWY,lipid IVA biosynthesis,BB6,48075.8058867569,CN_CMC,0.005852262832013557
10259,NONMEVIPP-PWY,methylerythritol phosphate pathway I,BB6,64191.50593487778,CN_CMC,0.00781402531657082
10260,NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),BB6,77431.64972432029,CN_CMC,0.009425746637935372
10261,OANTIGEN-PWY,O-antigen building blocks biosynthesis (E. coli),BB6,35728.36167874077,CN_CMC,0.004349209737508094
10262,ORNARGDEG-PWY,superpathway of L-arginine and L-ornithine degradation,BB6,10.866079046275225,CN_CMC,1.322726668004848e-06
10263,ORNDEG-PWY,superpathway of ornithine degradation,BB6,7.9133889955713315,CN_CMC,9.63296016360783e-07
10264,P101-PWY,ectoine biosynthesis,BB6,0.0,CN_CMC,0.0
10265,P105-PWY,TCA cycle IV (2-oxoglutarate decarboxylase),BB6,1788.686694314796,CN_CMC,0.00021773664457987136
10266,P108-PWY,pyruvate fermentation to propanoate I,BB6,26563.677769956656,CN_CMC,0.003233593721983242
10267,P122-PWY,heterolactic fermentation,BB6,16984.763384272774,CN_CMC,0.002067553473746452
10268,P124-PWY,Bifidobacterium shunt,BB6,22927.041280694728,CN_CMC,0.0027909063417699363
10269,P125-PWY,"superpathway of (R,R)-butanediol biosynthesis",BB6,404.6688661015394,CN_CMC,4.926029882759529e-05
10270,P161-PWY,acetylene degradation,BB6,26675.319872774027,CN_CMC,0.0032471839035050024
10271,P162-PWY,L-glutamate degradation V (via hydroxyglutarate),BB6,585.4750192475828,CN_CMC,7.126981297590446e-05
10272,P163-PWY,L-lysine fermentation to acetate and butanoate,BB6,721.0230527906303,CN_CMC,8.777006094938707e-05
10273,P164-PWY,purine nucleobases degradation I (anaerobic),BB6,10806.228204315705,CN_CMC,0.0013154410312608805
10274,P184-PWY,protocatechuate degradation I (meta-cleavage pathway),BB6,0.0,CN_CMC,0.0
10275,P221-PWY,octane oxidation,BB6,6.499232080257571,CN_CMC,7.911508426819492e-07
10276,P23-PWY,reductive TCA cycle I,BB6,19294.38096762311,CN_CMC,0.002348702981069208
10277,P241-PWY,coenzyme B biosynthesis,BB6,1.7380300957592338,CN_CMC,2.115702221256903e-07
10278,P261-PWY,coenzyme M biosynthesis I,BB6,3.988873268726001,CN_CMC,4.855651266078514e-07
10279,P281-PWY,3-phenylpropanoate degradation,BB6,9.799737974920456,CN_CMC,1.1929210807030228e-06
10280,P341-PWY,glycolysis V (Pyrococcus),BB6,0.0,CN_CMC,0.0
10281,P381-PWY,adenosylcobalamin biosynthesis II (late cobalt incorporation),BB6,33.52044258272465,CN_CMC,4.0804399764323376e-06
10282,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",BB6,12372.497554222044,CN_CMC,0.0015061028357238162
10283,P42-PWY,incomplete reductive TCA cycle,BB6,68340.56975906758,CN_CMC,0.008319090422773161
10284,P441-PWY,superpathway of N-acetylneuraminate degradation,BB6,21982.17676801648,CN_CMC,0.002675888083274997
10285,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate",BB6,3323.292243806457,CN_CMC,0.00040454401792367834
10286,P562-PWY,myo-inositol degradation I,BB6,47.212932930419264,CN_CMC,5.7472253971129505e-06
10287,P621-PWY,nylon-6 oligomer degradation,BB6,0.0,CN_CMC,0.0
10288,PANTO-PWY,phosphopantothenate biosynthesis I,BB6,52353.16094999047,CN_CMC,0.006372944817352513
10289,PANTOSYN-PWY,pantothenate and coenzyme A biosynthesis I,BB6,58231.55034492734,CN_CMC,0.0070885205447594685
10290,PENTOSE-P-PWY,pentose phosphate pathway,BB6,25065.271260911148,CN_CMC,0.0030511928540541667
10291,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),BB6,66774.69627589836,CN_CMC,0.00812847680712681
10292,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),BB6,59571.54572569689,CN_CMC,0.0072516380425798775
10293,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,BB6,5982.127760617734,CN_CMC,0.0007282037878321522
10294,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,BB6,6879.504675124046,CN_CMC,0.0008374413859588005
10295,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),BB6,57507.96095707753,CN_CMC,0.007000438084111224
10296,PPGPPMET-PWY,ppGpp biosynthesis,BB6,513.5257848474813,CN_CMC,6.251144018308284e-05
10297,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),BB6,8.946917843782332,CN_CMC,1.0891073751645498e-06
10298,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",BB6,28909.84575436539,CN_CMC,0.0035191925058113797
10299,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis I,BB6,43741.27082065836,CN_CMC,0.005324620330894808
10300,PWY-1361,benzoyl-CoA degradation I (aerobic),BB6,0.0,CN_CMC,0.0
10301,PWY-1541,superpathway of taurine degradation,BB6,23.772214465075365,CN_CMC,2.8937891852778766e-06
10302,PWY-1622,formaldehyde assimilation I (serine pathway),BB6,100.6314094672138,CN_CMC,1.2249850969639981e-05
10303,PWY-181,photorespiration,BB6,350.51589219961244,CN_CMC,4.266826296748408e-05
10304,PWY-1861,formaldehyde assimilation II (RuMP Cycle),BB6,865.7195946603954,CN_CMC,0.00010538395588647812
10305,PWY-1882,superpathway of C1 compounds oxidation to CO2,BB6,0.0,CN_CMC,0.0
10306,PWY-2941,L-lysine biosynthesis II,BB6,18189.53540214528,CN_CMC,0.0022142102457172247
10307,PWY-2942,L-lysine biosynthesis III,BB6,70541.13327109673,CN_CMC,0.008586964789378026
10308,PWY-3001,superpathway of L-isoleucine biosynthesis I,BB6,65384.57788934743,CN_CMC,0.00795925784104492
10309,PWY-3661,glycine betaine degradation I,BB6,124.05181427640456,CN_CMC,1.5100814402232053e-05
10310,PWY-3781,aerobic respiration I (cytochrome c),BB6,20146.593320511176,CN_CMC,0.0024524427018247463
10311,PWY-3801,sucrose degradation II (sucrose synthase),BB6,0.0,CN_CMC,0.0
