	pathway	description	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	AC1	AC2	AC3	AC4	AC5	AC6	AC7	AC8	AC9	BA1	BA10	BA2	BA3	BA4	BA5	BA6	BA7	BA8	BA9
301	PWY-7098	vanillin and vanillate degradation II	0.7848764000942761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.614136853084418	0.0	0.0	0.0	2.0869182668320714	37.31206595599849	37.253782763311214	71.02382953434632	127.52489463448111	0.0	78.5482121898048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302	PWY-7111	pyruvate fermentation to isobutanol (engineered)	53871.59264125885	59156.46047484544	55412.50159009654	52871.33262633807	111578.10825234932	46945.55664942381	56395.0334353668	62525.05555056646	70874.30059964235	72380.14094375288	69477.13859581274	108723.8589474206	82117.1285360459	78624.80923779223	71622.54629345583	49647.618972581775	65397.35374403946	73724.51067115212	79251.31423242253	61736.62050464885	69580.91480450094	69521.22418788908	69540.15199566835	62985.61729709851	164142.12874784958	66854.16610957173	72103.5070243884	63225.42160338735	76029.30695008776
303	PWY-7159	chlorophyllide a biosynthesis III (aerobic, light independent)	2.332160651989069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.981323361502433	0.0	0.0	0.0	2.998546305996803	0.0	2.332537787232578	0.0	69.59537861788655	2.332414263987131	11.983266976869308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304	PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	35315.489174504444	22721.54376895845	37612.72476546907	24804.03945337949	39912.315712078605	22445.84740676227	30252.875181659663	51621.37308651707	31551.34090401625	40695.22935476308	52139.89596472637	49449.2283363449	54527.37273131899	44718.01633774205	55619.27805176531	34986.79520398797	42553.76248385309	47938.8874101444	54252.39147834062	38471.66012056221	45319.692580519855	48400.452018777	46987.325853248265	40419.39067761567	32012.51159163532	46402.39907220652	47958.8487342908	45169.76031331933	46456.27772714195
305	PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	38892.50294812885	27522.62179677977	41198.33716844452	27581.12812752668	51919.5473606858	25322.78813275685	34880.060443358976	61869.41281628155	39475.28580883554	48726.91714311377	55692.92840293633	56359.80239315858	57396.5591872859	47664.72875548505	58380.94867426943	36969.46183111924	45113.50759738038	51809.52337191809	58040.73646367063	42465.91721328268	50051.84290790162	51912.41758675947	50750.46449794079	44506.504550080645	39196.14765710002	51614.56269866909	51785.87833184772	48357.74489363155	50940.941541434026
306	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	50365.149309216016	34193.95169626217	57578.403488052085	45314.12421493491	58469.90721586213	35975.5149354059	43364.722417128505	64645.79043713875	44985.75630055701	56453.00248033278	72648.43648872123	70953.59062375307	74894.36526682631	66520.61047784447	84500.12070377743	53257.67333596939	63782.13421170861	66326.13137195431	81985.24258840099	59089.69693792206	66952.8361804935	85914.99667498088	69702.33050596796	60425.72315549792	50943.28026579193	71857.03093418326	73605.42414680155	77395.6546939983	70822.71597103175
307	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	32293.40342760453	19797.87493600164	36946.48374372561	26805.62753115895	37251.09061325042	20700.78101316724	27231.06679726697	46815.39002972504	28710.953231889194	36934.52752604009	48415.99094288385	45651.87074411842	49834.0598266851	43587.54362249469	58766.54154032033	35585.295971350555	42103.03153189294	44425.76958832348	55665.50247031263	37690.12509964786	44147.51574315862	58348.35536788884	47544.92874281151	39589.8639378973	27390.977372066915	43367.04070719213	51275.01784400824	54622.08519723698	47568.14734726666
308	PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	11950.66044277729	10107.82534451684	8399.93979876251	7662.517117763742	18464.179673988983	6632.864035130737	4390.443941263411	7570.2349151050275	18016.13032602303	14017.372813290014	1853.6599498833605	17397.697175621102	1984.2468258057136	1561.53616468049	3514.65185622572	1579.9502223823815	1615.8939166971727	5306.17543213547	3712.851017703576	5371.409596350342	4719.062031855505	3747.9843201593735	5453.995579865348	7216.03323436867	26956.9270140294	3896.2465411923495	8109.787340349128	3171.502170256446	8519.868837105918
309	PWY-7199	pyrimidine deoxyribonucleosides salvage	47630.25913262866	43297.26996112795	55237.04105613178	49607.78004720415	64500.15003809235	41666.67164835291	44996.55408376044	54165.42093563185	48826.92102664397	56620.78227681349	67566.13510517115	66524.62722707116	70073.65879752746	66505.13684506272	74978.21499878886	50185.48823533948	62095.68561077898	58754.80786679411	73900.01578805133	58672.875454155816	63266.415962584346	78542.0993442323	61063.404163180894	57155.44351909817	44621.16482301448	81079.79994580355	63336.650674169214	67413.7924852268	64042.20233226531
310	PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	36640.7093792951	25560.031143619668	39791.56189074284	28654.357995685143	44015.40486646996	25197.410301619395	32765.402200638047	51179.127092505776	34514.490768415984	43129.05642948853	53074.33329747601	51269.21294093842	56040.02852981968	47594.22191450472	58628.0372886843	36993.25219996141	45241.79793020229	48455.54659668056	56842.87062897446	41292.42362398632	47573.16524648535	53283.31894586644	48362.69932706554	42267.30570813488	30089.18177555823	49783.58323774215	49646.741131068855	48852.46142300342	48513.488354294816
311	PWY-7208	superpathway of pyrimidine nucleobases salvage	79157.56725154418	74663.7216914418	88081.58614634935	75298.06930616115	117959.17447433842	66407.090780639	77627.87492707798	115062.48619132295	88904.35793313084	99068.7060049536	104215.70396220486	115436.1489216012	110807.02410987212	97508.3027119924	110180.09581983156	74281.27200305036	90219.263097158	95702.81297477824	110851.73216734247	87842.42728344085	99401.25994300962	111795.3127994076	95319.21096486085	86434.1282032887	117511.75455139596	116036.8861924238	97466.41900588504	98492.7532286538	99548.4579348244
312	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	14494.640185402688	11571.458270071327	10709.670328758844	9381.077923689714	21103.855195003973	8161.642892562073	5836.089355813051	10058.994616183149	19644.882508845443	16918.740613316964	2600.203353166354	21130.19470091144	2785.164981115639	2190.230012663202	4866.784437623085	2205.77854663597	2263.2824991477496	7168.638011778038	5122.689961643056	7138.292589194975	6388.471202673335	5140.709706754823	7344.167531758803	9404.730754299664	29292.69847200009	5307.569772299736	10643.125635572953	4366.579471799939	11087.0175015349
313	PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	25150.55180142869	18958.537222218456	27520.59667851132	16210.064790079108	33628.24525190524	16783.076107352277	15056.246726095058	25193.784957999	30417.338327280137	26963.780608353176	33751.62872078217	42794.32892861046	37686.174875951605	44439.09812104015	41917.08785855541	27294.78573897176	37190.99884813539	32162.676996187667	42555.9636029196	30404.71307822661	34777.41830404987	39643.93406945474	38563.38453091539	29588.23606202692	41721.71720400933	35686.12056688953	40652.07926239523	32233.650560581977	29876.81116544467
314	PWY-7219	adenosine ribonucleotides de novo biosynthesis	74215.99469688191	72486.34215380365	83519.6361737226	73714.92747828367	115377.59500674368	63687.36205694776	72752.0523417696	101649.2967270494	83273.15619629735	92345.33903827278	99356.74285099986	112127.52754477292	104762.0520763809	94189.499294595	106313.47378677785	71844.08141802449	86884.48645975762	90375.2816855577	107659.59634392236	84815.85763971765	94119.48553023668	109470.5343611314	91413.45542381088	83916.84825823481	118012.04257884884	112946.10298816788	94386.9825043807	95220.72513216824	95410.15407657702
315	PWY-722	nicotinate degradation I	2.8614939759036147	6.07427341227126	10.489073881373567	1.430719656283566	1.4107588172426078	10.49044585987261	2.80259499536608	4.071979434447301	7.893687588732865	8.058544984933276	27.8087792335341	31.36148009490909	13.418245832038936	29.466131276045928	10.175386340247156	20.652966205418227	39.14994574590212	65.23376727971997	46.81186217611101	7.636679942452698	272.49943288932457	1.3310225303292895	4.082474226804123	1.6634184369518614	3.990965556182948	3.984282907662083	1.410530915446799	2.661338661338661	9.467093363016556
316	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	74781.12419264078	72579.98806600463	84079.69963180569	74156.6115192445	95406.95714618568	63453.80743675245	71242.54264069788	114116.53124730109	78966.19183599154	91419.38372190004	97865.7020361913	106760.66259183038	101396.28302224938	82276.6585036434	99594.3562622064	68467.9860717392	79416.01907899248	89956.03330109945	102895.58521788647	81139.09403010493	92720.39062567672	102525.106454493	88917.787425113	80212.64424562533	110743.6759156623	119099.1539551572	91539.66542508964	89638.83663443897	94150.46433539529
317	PWY-7221	guanosine ribonucleotides de novo biosynthesis	65872.50272867289	63127.48801605164	74138.33305230954	64386.111850088135	98156.22057364418	55914.16870420198	65263.26135356572	94996.49403884918	73458.08012923386	82030.16809648664	88092.06002642018	95869.55911025214	92433.30181489963	81947.60544021167	93219.04013633016	62886.3013919568	76647.29691357123	81477.80757065356	94903.94898338705	74330.17028499268	83965.68804728409	95443.53905084702	81487.52106329612	73707.0720423858	101976.39500085798	99405.96778163232	83784.43171513439	84921.66985944602	84870.33610258186
318	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	74781.12419264078	72579.98806600463	84079.69963180569	74156.6115192445	95406.95714618568	63453.80743675245	71242.54264069788	114116.53124730109	78966.19183599154	91419.38372190004	97865.7020361913	106760.66259183038	101396.28302224938	82276.6585036434	99594.3562622064	68467.9860717392	79416.01907899248	89956.03330109945	102895.58521788647	81139.09403010493	92720.39062567672	102525.106454493	88917.787425113	80212.64424562533	110743.6759156623	119099.1539551572	91539.66542508964	89638.83663443897	94150.46433539529
319	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	45651.040822357696	30837.89126746624	52259.31340710693	39994.07629672295	50954.57441193965	32114.751160167893	39270.3621608168	62307.85170227952	40381.83492512591	50842.08819975834	66347.85308810593	62719.71797530232	68534.9295789325	59837.47233744369	75327.60191669317	48081.85264832813	57414.367878198806	60485.873108304055	73217.96326679274	52242.363817397854	60318.76382478308	75447.20441309424	62657.548684363326	53677.60207374935	44410.01809347533	65178.191074503535	65957.12613407949	69090.87968281833	63502.101291551466
320	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	74499.7738242507	72606.19763287925	84186.66218940828	73880.55977841109	110596.9957949372	63663.080602589725	72268.18297244476	105993.08161481423	82848.52636713476	92549.20766969114	99848.34278907713	111174.259624796	104793.40704760992	91218.1847831643	104837.79345781024	71630.3124936338	85537.40620958377	90646.9433356076	106636.5672538103	83606.10382152832	93885.46803738164	107794.52264377718	90819.15167812898	82669.02178507508	120271.83451598074	116792.1809091098	93497.41306533488	93760.1835343332	95088.23574526866
321	PWY-7234	inosine-5'-phosphate biosynthesis III	27482.04500367812	19278.17653576857	30584.94656737418	16012.14841131131	28579.188854712247	18204.455040707104	31821.00228169895	55202.39877923242	29653.721491655928	37921.90790545897	47751.962588596405	32925.25319398559	49281.159068548375	37738.64408617494	46328.43881573918	25116.1489307572	37799.21206569231	51230.75722274937	43526.39359953743	24878.91011881066	33298.24180952455	29193.26142919152	48292.45159028271	34752.2421479501	12681.259460378096	31318.718869273973	43455.04387422878	37189.44550459521	43653.27828661176
322	PWY-7237	myo-, chiro- and scillo-inositol degradation	370.62	630.79	403.03	211.96	644.78	356.76	336.93	934.84	621.35	507.32	999.7000000000002	1154.97	1308.14	1618.1799999999998	1094.29	713.24	1148.92	1262.08	1580.56	698.6199999999999	1924.06	534.0799999999999	473.72	990.84	283.74	483.13	859.1	546.5699999999999	878.6600000000001
323	PWY-7242	D-fructuronate degradation	24151.06847001008	38592.84367942728	34709.41215506384	39836.56353218344	41397.24828965187	33345.62547543695	32659.360516837674	20401.11635212881	28703.45068962411	27368.279839553205	29500.52134961058	41867.39976520609	32460.00198884865	33117.00162856099	27117.84532556242	23107.46407600409	27340.78730683338	30231.626191846983	32825.55822150585	30682.875623839274	28791.09703391565	39355.931517113786	29734.173225545816	29068.37101761456	82837.85371132969	32827.78874564853	31329.690890403523	33288.83613142727	34579.13704259579
324	PWY-7254	TCA cycle VII (acetate-producers)	677.9850078480744	303.9659652591854	936.8518405801182	1096.5345209880595	1902.0380446548093	742.1353818121357	742.3502999473893	885.0907866291216	1215.649539683463	1593.771183171254	796.2885109107101	770.3869365039986	1094.426088972878	530.4211607015825	2227.348759513879	1716.7844762111542	2348.01636297562	1681.2425852549568	3666.329506812854	1043.0073327691748	2851.1723169530023	906.8963427050376	554.154374708026	506.09968663128114	7381.617177092635	1303.723308466621	1168.8275695054165	382.2440832122588	576.7143622971552
325	PWY-7255	ergothioneine biosynthesis I (bacteria)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999197877707194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.982713223688983	0.0	3.994874532441481	0.0	27.360444636208644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
326	PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	10.666214760593933	5.333217676499015	2.666641823505425	6.666490014085746	29.331101451844667	15.998821101400756	10.666209606480283	13.332822387931182	7.999771175884228	0.0	10.66633240687225	67.98769953932859	6.666542166644748	10.66631255899835	133.28435832515757	7.99973928438452	5.333237709416937	1.3333275634971198	9.333095940894516	17.3322949681993	62.65439663566748	14.66609396671487	18.665553860323783	43.993216436462326	9.333107453478576	5.333260131341531	71.98393367583365	2.666644983140924	21.3319352937589
327	PWY-7295	L-arabinose degradation IV	0.0	0.0	0.0	0.0	0.0	0.0	3.912780133252574	1.985328547517332	9.695895559441515	5.82381759037089	0.0	5.876395029445536	5.977207635960179	1.9937455862912608	0.0	62.30828553876866	66.34773264737733	158.42786987546464	103.16889067941376	0.6594171517232671	15.925324134071158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.878045971337842
328	PWY-7315	dTDP-N-acetylthomosamine biosynthesis	8350.361277827004	9216.570435918282	5854.327678464155	5332.943367057981	19199.5524363242	5139.947071316557	3242.472302094503	6127.451589774888	16258.005117405615	10124.860743981526	2570.197552730465	13578.619089291817	2476.179387086039	3440.310561106372	2709.017542817413	2565.4960368999105	1822.7093452932927	4963.505912817862	5172.601435179684	3376.7075206460045	9515.238473812313	2621.520134968576	7135.793118154678	6113.902523206503	36632.16791788485	2976.1177487654336	8028.043752615718	4795.669892185411	10382.27699058638
329	PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	47355.48384298856	50954.671431808	59754.95505397484	56199.98102644963	60649.86166562755	47043.82453557687	46172.02126438884	40722.45753621993	44573.6766207883	48900.00243309303	64677.8307721178	63354.79410983316	65656.68152789929	66082.65442467571	74007.18962054761	51417.669707451474	61320.28904064495	53985.00135964634	72803.54634392876	57651.57419303695	59466.44820075802	82115.7258105658	59833.37774220195	55084.60865432093	43590.3849185364	82230.31861608777	63088.14008643295	70220.38203070957	62209.50898795648
330	PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	9847.50696915202	3616.67224212772	8674.294198641943	8476.801518785613	14543.821317561627	5595.012390058709	4795.81914693174	11484.511228851215	7743.79013811507	9481.560153238555	9586.342126020118	22346.04444665511	14557.804785303984	15825.135645938488	16809.921755219566	10091.75853727298	16037.284777324208	11256.893771379346	15672.573437816183	8889.008827441668	15781.038330546153	10368.004777335134	10664.943232514925	11362.018286024102	29010.29896156855	6041.899267494912	13488.277134927795	8539.596409836588	13960.806048636809
331	PWY-7332	superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	679.1537603497035	814.8879699953297	1120.9170054185877	901.776219520924	2857.6392753992063	1104.8614379903277	962.6795288921172	1053.9485612537142	844.1458657794011	1342.7333872871352	1686.1033531863134	11322.86779592332	3088.937676537377	2791.480416505516	3934.443811049865	1889.3493290307035	1942.427805178708	2261.131203727297	3049.568217603516	1663.033430093055	2749.129324053414	1935.845619192451	1421.3422663784515	1939.9402977741413	1111.1114232415875	1331.424293125422	1995.3599053339683	1110.5255740351574	1603.4829202282403
332	PWY-7347	sucrose biosynthesis III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.974956145814488	0.0	0.0	1.498310383376762	0.0	0.0	1.4995939960201423	1.4996496667224086	0.0	0.0	49.27366320252932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
333	PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II	901.3039952278504	696.0946526857414	1082.7434753801642	1253.3142931247708	2976.6775903613234	1167.7475213409257	995.8731692300776	1337.3439399397869	1539.5908092779869	1627.9834782287007	2274.480709345693	2521.4164318356043	2027.83684108678	3292.2314257402577	2625.8728971504424	1705.35316739499	3415.6454956883063	3132.897387631422	3639.892857411324	3361.52616451054	2134.8162151121	3682.105792268345	3214.69102323379	1773.640925812614	5141.756908443967	5431.64126366393	3004.0956128369976	1924.1285387655032	2348.0247242412515
334	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II	498.5450964960555	255.2095432048852	649.8956598814106	447.9483413016566	1105.3384489101977	516.1026853973374	297.8606502180269	576.5277054273322	583.896387246801	393.0777484358345	659.0245940415336	441.3148758816831	904.8575260658114	431.0606390840562	1586.7745613948869	946.0061755627452	1477.029901501972	797.7065664983346	1934.976878430896	661.4750846933825	650.9770683895056	380.1020733034379	325.2865036361826	498.71892446891	510.8664508246086	460.70208107209737	1102.9135375818644	398.6555871818613	529.9935150816876
335	PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I	629.3438041866789	565.953658707831	840.8732421658042	896.4582010432665	2326.3639167010806	894.5470546310519	779.337901858968	983.9691057948604	1088.7733934079636	1178.208535014154	2108.3920275318187	2372.024498384304	1816.985121599947	3190.719400260225	2173.914445882156	1474.6677604379202	3095.402433448909	2951.432436254057	3147.274047348108	3138.133751150827	1980.9842568990168	3503.4051519595246	3111.326669548956	1638.6928743317671	2946.482730675728	5174.618542657171	2678.62667332498	1816.163516645192	2221.248616148068
336	PWY-7376	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	88.90758950423329	31.61958872144099	48.74123987438583	18.09836559050207	12.324444932358295	48.721198141040105	12.331432447500564	18.442809989385484	35.29682260576606	43.41532751790996	179.70140727973202	158.2311923261678	80.95217776184022	147.48737336379526	55.19887403516928	289.3196374673813	307.0744629871196	742.7405053140166	526.0701075166054	43.98982241720564	1670.4225441587848	8.1146582530063	27.19386098219726	11.631196561305302	21.267097676794112	22.85014635392984	12.36410931219864	14.69013745189038	42.715738406812605
337	PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	1906.737804767225	588.9702230282485	692.2797587661993	2078.790304060354	3520.937737819993	1381.8387181533258	1857.172480088643	2000.941721048319	2535.4173380442894	2964.0617486780534	2444.7931224529607	2298.1213294910813	2052.546532055081	3093.0596104710485	3418.238154951732	1688.5348810354549	1840.2863327814384	2756.697988273623	4884.090750455178	3468.102970316699	2052.3257194728994	1409.4453986647964	1012.8340383596656	752.8738693412118	13542.32034894616	2169.789122928505	1393.4170167149534	923.1335530372628	859.1211546890592
338	PWY-7385	1,3-propanediol biosynthesis (engineered)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.872468726900063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339	PWY-7391	isoprene biosynthesis II (engineered)	31.942916030640017	15.96708031624348	7.995832493206677	19.937647489557705	87.08634370192907	47.73442184926955	31.94431343839309	39.97253938695228	23.97402595250894	0.0	43.895892719570014	200.2443363790293	19.97850373767258	31.86122234013533	389.6377633493503	23.92540034727356	37.19685543832757	17.985931591257163	95.33897402751028	51.73559724177611	260.8098405000145	43.70178730284666	55.81186564672621	130.48258876576318	27.808725347047872	16.972519510464743	212.6719556376352	7.995193898147649	63.77937642115736
340	PWY-7392	taxadiene biosynthesis (engineered)	37224.49052280667	23556.577569776506	37742.87901555597	21743.31370919645	31540.38815262364	25132.754509296323	37385.18824798913	56420.81452093536	42662.70601791564	49442.929197835765	46363.28693953389	39962.98354870939	50228.4490076486	42002.00253595361	48532.64797152796	28293.429465454054	38184.4204250556	47600.977972762405	44501.81903782253	31819.699223475927	49337.68420522884	29253.78042051809	41317.95213887718	34293.34286301916	21650.900034438026	34964.79127450527	40002.13039238386	38176.99660151114	44055.32831729527
341	PWY-7400	L-arginine biosynthesis IV (archaebacteria)	34618.2014949576	35349.33702052508	36960.93972951308	31485.70170720958	75644.32044017578	28834.650300722074	35106.46331492609	43088.38181480246	45133.95656663662	47344.745998140745	47259.26820683624	73388.22180844932	53665.874426678616	51923.522212477554	48241.853315755936	34436.78898502744	40506.29351606835	45488.52773191547	52504.54565610782	40869.655873433054	44764.91562623904	46045.218452278576	46739.33817747674	44008.015304746266	93748.0574654793	47623.45113269276	50993.57324822973	39986.094244176165	49540.033139179504
342	PWY-7401	crotonate fermentation (to acetate and cyclohexane carboxylate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3033255003004856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343	PWY-7431	aromatic biogenic amine degradation (bacteria)	35.31434423736032	27.6530087828381	115.1123380830809	24.87190593501437	143.62346076243938	66.56080408138376	124.29675703636477	93.1790236448106	94.22394994321937	93.234406582586	259.51684771853445	155.4931475839197	1146.0602244487677	175.1617339418154	144.24601184817556	328.1553360288177	359.5199582517388	228.6302603392385	361.0771288736475	668.2476263994131	2287.668034095357	161.03040173404082	125.81512319297944	301.98249937493017	74.17904656898915	334.7170121802929	621.9214268199418	537.8302033071847	107.86587059916651
344	PWY-7446	sulfoglycolysis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259665173308182	1.0	1.5789473684210529	0.0	3.9235044929396654	5.837468581687612	12.022323232323233	8.632163009404389	0.0	83.01716164834035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345	PWY-7456	mannan degradation	7896.506488331372	5922.167365874072	14239.037210887713	8731.501558448803	6846.054997552855	7188.672037073312	4673.548834497447	9331.322572128727	5030.280874024596	9155.112064356465	12481.715365350394	10455.732124507147	14395.167598178055	18846.20741981133	16362.617591792405	11042.860161434928	23059.745023157106	12790.422737263869	16813.376028578634	13106.493560891286	7080.845938674292	12548.462319310514	8078.29361037543	11937.99698726889	3639.365540725621	6461.816672736004	11697.843188387997	9290.451403546123	12188.526525210154
346	PWY-7527	L-methionine salvage cycle III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.038068526395556	4.963133099685446	0.0	6.614772549630656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
347	PWY-7528	L-methionine salvage cycle I (bacteria and plants)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7790039545417375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	51998.336927070726	52563.05528604621	62047.50407247605	58236.26134695427	68263.97381487345	49274.69468128938	46680.52134743672	50009.290514423774	50987.02159218153	52396.937759362	68444.0602708372	71582.14371265369	73423.11477823107	71619.32392369234	80437.21426118849	55608.71538380013	65316.84535371246	57205.9591745208	78923.8661738872	62641.24861658424	63823.05198754058	88637.62013066112	62191.314894208255	56816.94438523972	59467.67589671572	91139.05072102984	66119.27475334259	72195.08286976081	65632.68823794123
349	PWY-7560	methylerythritol phosphate pathway II	55933.23632383401	61766.92530746776	67080.24854314809	65254.520244176245	98002.5935703959	54437.2288753663	56180.47771551488	53194.07364468307	60925.34969420447	66163.60755948484	78375.81633198292	92908.06530836556	83017.86945369377	79851.43575272153	85961.5619889127	60592.26816641916	71751.91883354633	67336.26158533579	88801.12702247838	70604.9418755672	71522.09264986735	94947.58779538274	72462.25360129462	68649.92713322978	104884.70749899866	99266.77504937656	76720.4946819414	77471.86607207652	75192.21037137926
350	PWY-7616	methanol oxidation to carbon dioxide	4.416951315755349	0.0	0.0	0.0	1.9999878177310848	0.0	0.8497812080603943	0.0	7.076717602636845	10.799555430844457	0.5971714530113321	0.5952836718903604	2.769199362643441	7.8635474640354355	0.0	17.015856886232513	13.89106564087328	68.82947337420174	21.90895383986505	4.451489182344917	200.4382673394732	0.0	3.599933650622609	2.3076596234305	0.0	2.647017154297438	0.7443578910996939	1.9999750310785045	0.0
351	PWY-7644	heparin degradation	1.593984962406015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352	PWY-7663	gondoate biosynthesis (anaerobic)	73742.33353786099	76293.82818743706	89074.67038902146	76773.69995365218	120966.89807218128	68978.13278297051	73708.73821550744	84752.2500191429	84140.7064573451	89021.34357563977	106372.248540717	118969.56432457044	112064.082423898	99936.1881070925	111967.3396176409	77224.71603475013	91815.21453098916	96406.706673756	112456.95700323132	88811.99811992864	97410.42868413682	117509.83176185456	98692.7048968013	88657.82755834353	123820.9622771928	116964.31107785774	98758.33857255377	98039.1530452971	101759.08380892228
353	PWY-7664	oleate biosynthesis IV (anaerobic)	46633.96726808178	64803.16554731154	52298.43566804855	65415.76766736905	46317.21024684568	57316.15570959938	59008.06407920738	30062.50568339826	48938.21198540178	34817.92984780236	36428.0475722568	41150.81784696656	44789.2314947779	27785.19971445932	38143.78146422644	29915.39888506912	32330.20581599588	29619.589723867062	32159.302679846725	38728.58423274872	45074.13582100472	42464.207895784784	25642.293311228343	27189.09003934894	28196.14062454785	21755.824056380658	19779.03852739052	20760.63471060343	30268.90293620506
354	PWY-841	superpathway of purine nucleotides de novo biosynthesis I	53519.842977084285	41455.23502868846	61970.82995747034	50629.13172880315	67847.06159447944	41249.49941595231	48813.48267044177	67593.4757441228	50815.749886825295	61375.71577389982	77798.1939700305	77660.59329660739	80788.25233388212	71581.04908031179	87119.81113061932	56650.23766799476	68066.56210766359	70581.62699576956	85417.61595868615	62934.03149569291	69930.55428340947	88327.97949393925	72972.05697292002	64071.0193671041	60990.61143213712	80726.9381831445	76110.33138408855	78757.66309092978	74175.88351376224
355	PWY-922	mevalonate pathway I	13125.235539770116	5651.495829232884	11243.982374830175	4647.897063296977	6000.188215614174	6288.912600446147	13539.136193756158	43314.05324543669	16288.4141188455	19675.06400193086	13490.182040813752	7736.666672091419	13483.19189015058	5101.263618778353	10717.84418860349	5496.755676464226	8119.06785359567	16907.082865622968	9977.57581241911	7290.490574707309	15352.274283339606	4527.685689820158	12159.743935474002	8109.905095487958	2883.6352421173365	7584.459518778928	9992.94812969747	9676.051261274071	13515.004338767923
356	PWY0-1061	superpathway of L-alanine biosynthesis	18788.25106585987	14801.285912807352	8865.102746892815	8043.505955674259	25973.512959929616	7577.462402922305	8303.682509941154	13547.130834583326	29157.43195892487	15756.420682718432	2126.933635754871	21976.665952356645	3089.4987227783768	3521.8184888045457	4706.525480163512	4423.105588110048	4761.586881217554	8002.75853336074	7250.573879846244	6789.901660271377	8358.999497728923	7228.182301251417	6607.89528325496	4639.939091447443	26355.377268848	5778.739343221847	6393.898868378064	5408.81926753705	7147.041499782117
357	PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	3873.117115272308	1276.4452502922836	2640.593793866184	2635.040922207104	5917.472597115707	2223.9667513593954	2216.595009395122	3427.6194566074105	4202.592835448525	3813.2932987232434	2232.450112598653	8770.739003787661	3693.320786300957	3587.025108171945	5630.3761117815	3475.684869402764	3738.3942471268538	2861.38928926384	4193.606877421827	3165.177710493465	4806.9534296610655	3967.8888924119656	1925.210908788239	3072.061163811075	12640.258282000144	2275.039285096224	3482.9844254453083	2099.692945106033	2255.173556963636
